imgPath,Prompt,Response,Ground Truth
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19588.jpeg,"The image provided is a map of a street or region in the world. Please locate the top left and bottom right longitude and latitude coordinates of the provided location's bounding box. The longitude values should range from -180 degrees to 180 degrees and the latitude values should range from -90 degrees to 90 degrees. Please provide no additional text in your response and provide an educated guess if there is not enough information to deduce a response. Please provide your response in the following format: ""(leftmost longitude number, rightmost longitude number, top latitude number, bottom latitude number)"". These numbers should not include text and the ° symbol. The values can include decimal values.","(61, 62, 36, 35)","(61.30954, 63.33133, 36.06537, 34.81109)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-0217cef0-3269-438f-8d3a-e90c790e3e51.jpeg,"The image provided is a map of a street or region in the world. Please locate the top left and bottom right longitude and latitude coordinates of the provided location's bounding box. The longitude values should range from -180 degrees to 180 degrees and the latitude values should range from -90 degrees to 90 degrees. Please provide no additional text in your response and provide an educated guess if there is not enough information to deduce a response. Please provide your response in the following format: ""(leftmost longitude number, rightmost longitude number, top latitude number, bottom latitude number)"". These numbers should not include text and the ° symbol. The values can include decimal values.","(-98.4950, -98.4900, 29.4280, 29.4210)","(-98.45273249189432,-98.44579567462635,29.425918130707636,29.418429952736904)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-059286d4-b320-4d49-8c41-3953476d4d65.jpeg,"The image provided is a map of a street or region in the world. Please locate the top left and bottom right longitude and latitude coordinates of the provided location's bounding box. The longitude values should range from -180 degrees to 180 degrees and the latitude values should range from -90 degrees to 90 degrees. Please provide no additional text in your response and provide an educated guess if there is not enough information to deduce a response. Please provide your response in the following format: ""(leftmost longitude number, rightmost longitude number, top latitude number, bottom latitude number)"". These numbers should not include text and the ° symbol. The values can include decimal values.","(-102.0767, -102.0716, 32.0059, 32.0028)","(-102.0772518603089,-102.07356178504337,32.002990011327114,31.99919526555169)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-0a74c187-f4f3-4b31-a06f-031150f118be.jpeg,"The image provided is a map of a street or region in the world. Please locate the top left and bottom right longitude and latitude coordinates of the provided location's bounding box. The longitude values should range from -180 degrees to 180 degrees and the latitude values should range from -90 degrees to 90 degrees. Please provide no additional text in your response and provide an educated guess if there is not enough information to deduce a response. Please provide your response in the following format: ""(leftmost longitude number, rightmost longitude number, top latitude number, bottom latitude number)"". These numbers should not include text and the ° symbol. The values can include decimal values.","(-102.0767, -102.0720, 32.0014, 31.9969)","(-102.07403254553127,-102.07032452395434,31.996766533720248,31.99296428070022)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-271b5c49-909e-4f54-9cf0-f97ef27a51f3.jpeg,"The image provided is a map of a street or region in the world. Please locate the top left and bottom right longitude and latitude coordinates of the provided location's bounding box. The longitude values should range from -180 degrees to 180 degrees and the latitude values should range from -90 degrees to 90 degrees. Please provide no additional text in your response and provide an educated guess if there is not enough information to deduce a response. Please provide your response in the following format: ""(leftmost longitude number, rightmost longitude number, top latitude number, bottom latitude number)"". These numbers should not include text and the ° symbol. The values can include decimal values.","(-98.1069, -98.1033, 32.4435, 32.4411)","(-97.79217966386653,-97.78845964277286,32.44445083897106,32.440867752013844)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-2d92b8d0-541d-4ee4-86e2-c284201923e5.jpeg,"The image provided is a map of a street or region in the world. Please locate the top left and bottom right longitude and latitude coordinates of the provided location's bounding box. The longitude values should range from -180 degrees to 180 degrees and the latitude values should range from -90 degrees to 90 degrees. Please provide no additional text in your response and provide an educated guess if there is not enough information to deduce a response. Please provide your response in the following format: ""(leftmost longitude number, rightmost longitude number, top latitude number, bottom latitude number)"". These numbers should not include text and the ° symbol. The values can include decimal values.","(-97.067, -97.059, 33.637, 33.631)","(-96.59746172106061,-96.59186423224261,33.6485138501335,33.64419735906068)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-2e17c199-5f9a-4900-a181-28c8375f2974.jpeg,"The image provided is a map of a street or region in the world. Please locate the top left and bottom right longitude and latitude coordinates of the provided location's bounding box. The longitude values should range from -180 degrees to 180 degrees and the latitude values should range from -90 degrees to 90 degrees. Please provide no additional text in your response and provide an educated guess if there is not enough information to deduce a response. Please provide your response in the following format: ""(leftmost longitude number, rightmost longitude number, top latitude number, bottom latitude number)"". These numbers should not include text and the ° symbol. The values can include decimal values.","(-96.8546275, -96.8478434, 32.3942108, 32.3876354)","(-96.85131851613806,-96.84598704937858,32.3860613508566,32.38169809723967)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-2e9943f4-b039-457e-8ca6-107d76cdbe07.jpeg,"The image provided is a map of a street or region in the world. Please locate the top left and bottom right longitude and latitude coordinates of the provided location's bounding box. The longitude values should range from -180 degrees to 180 degrees and the latitude values should range from -90 degrees to 90 degrees. Please provide no additional text in your response and provide an educated guess if there is not enough information to deduce a response. Please provide your response in the following format: ""(leftmost longitude number, rightmost longitude number, top latitude number, bottom latitude number)"". These numbers should not include text and the ° symbol. The values can include decimal values.","(-96.621914, -96.615768, 33.197246, 33.192916)","(-96.61687741714333,-96.61311391550034,33.2047024612414,33.20086692022505)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-36342f32-cd97-49f9-9d56-048c3ce50381.jpeg,"The image provided is a map of a street or region in the world. Please locate the top left and bottom right longitude and latitude coordinates of the provided location's bounding box. The longitude values should range from -180 degrees to 180 degrees and the latitude values should range from -90 degrees to 90 degrees. Please provide no additional text in your response and provide an educated guess if there is not enough information to deduce a response. Please provide your response in the following format: ""(leftmost longitude number, rightmost longitude number, top latitude number, bottom latitude number)"". These numbers should not include text and the ° symbol. The values can include decimal values.","(-96.6193, -96.6089, 33.6447, 33.6412)","(-96.61456520318683,-96.60546725657488,33.632182637624155,33.623091703395744)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-3ae9e611-8cbe-4fa9-a920-8e8cfd5f9b32.jpeg,"The image provided is a map of a street or region in the world. Please locate the top left and bottom right longitude and latitude coordinates of the provided location's bounding box. The longitude values should range from -180 degrees to 180 degrees and the latitude values should range from -90 degrees to 90 degrees. Please provide no additional text in your response and provide an educated guess if there is not enough information to deduce a response. Please provide your response in the following format: ""(leftmost longitude number, rightmost longitude number, top latitude number, bottom latitude number)"". These numbers should not include text and the ° symbol. The values can include decimal values.","(-96.544611, -96.538722, 29.711923, 29.709203)","(-96.54350878987586,-96.53910439951632,29.710586900525083,29.70739811101044)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-3f2192f9-6cc1-47ed-a4be-0f9c5eeba308.jpeg,"The image provided is a map of a street or region in the world. Please locate the top left and bottom right longitude and latitude coordinates of the provided location's bounding box. The longitude values should range from -180 degrees to 180 degrees and the latitude values should range from -90 degrees to 90 degrees. Please provide no additional text in your response and provide an educated guess if there is not enough information to deduce a response. Please provide your response in the following format: ""(leftmost longitude number, rightmost longitude number, top latitude number, bottom latitude number)"". These numbers should not include text and the ° symbol. The values can include decimal values.","(-97.806, -97.793, 32.759, 32.748)","(-97.80899038408167,-97.80201050749126,32.76447360487514,32.756907030593275)"
