imgPath,Prompt,Response,Ground Truth
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-3f2192f9-6cc1-47ed-a4be-0f9c5eeba308.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.8042, -97.7894, 32.7649, 32.7533)","(-97.80899038408167,-97.80201050749126,32.76447360487514,32.756907030593275)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-42d0a429-4871-476d-8994-7851af52566c.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-95.7111, -95.7080, 32.6753, 32.6730)","(-95.71771179919499,-95.71387617532466,32.677987025025075,32.67404754918975)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-4975bbc6-fe8b-4a41-aff9-5d4157908ab2.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.3953, -97.3914, 27.7973, 27.7932)","(-97.39696270103329,-97.39229050188871,27.79687063674465,27.792245606656458)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-4b4a41d5-b57b-43ca-b73f-52a68b42fe52.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7491, -97.7417, 30.2731, 30.2672)","(-95.36118751751617,-95.35602546073262,29.76487219131399,29.760187735452483)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-54096531-085e-46dc-a587-a0d5c9e9cfbc.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-106.4158, -106.4120, 31.7690, 31.7644)","(-102.07417942536003,-102.07033240016165,31.999934865434145,31.996089072603016)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-543f8598-ca69-4363-89d1-10a389619f12.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.4553, -97.4489, 29.5075, 29.5032)","(-97.4529832685223,-97.448091314169,29.50840552172043,29.50383842018694)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-5e600409-5163-494e-b823-415683c019e9.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-124.1676, -124.1534, 40.8000, 40.7918)","(-96.80128008274886,-96.7958268702283,32.79955630714448,32.79503685815921)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-641dfa09-bbf9-4517-a52b-488c6ae2b38a.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7950, -97.7834, 32.4486, 32.4410)","(-97.79554378088424,-97.79178622443715,32.44363275875034,32.43994654597256)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-69d529d4-7ad4-4c1e-b88e-32d670c0a559.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-99.1546, -99.1458, 30.0508, 30.0456)","(-99.13487544775222,-99.12377525404733,30.049045070140917,30.03928832428441)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-6b434364-b9b2-4e4a-b93b-f324bd2b4767.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-95.4990, -95.4840, 32.6500, 32.6440)","(-95.4891058483516,-95.48427666435143,32.664716640347486,32.66034774169806)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-744e50ea-04ab-4510-939d-741854a6d2b5.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-122.4357, -122.4326, 37.7769, 37.7728)","(-96.7656602607521,-96.76146524062547,32.791572602047566,32.78814958925949)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-748c0f2e-edcf-4244-999c-893be4b7e096.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7482, -97.7470, 30.2687, 30.2673)","(-99.78918146778089,-99.78112668040451,30.91475390950736,30.90914981285576)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-770142b2-4d54-4d20-a637-86569ad5d739.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7347, -97.7280, 30.2890, 30.2853)","(-96.79906248138883,-96.79365028807848,32.78936149797785,32.784690578784506)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-7fa061a1-8b97-4bc8-8196-b0dcbdde149e.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-106.4186, -106.4130, 31.7601, 31.7583)","(-106.48580209053713,-106.48033471202945,31.76341909271666,31.758603916350648)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-81c23d99-435d-4198-91b4-3843379c6b24.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7421, -97.7353, 30.2793, 30.2767)","(-96.93890543085193,-96.93483221049826,30.18470916423731,30.18060442911644)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-832a9e5e-c6c1-4514-be45-fb5f8d163f4b.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-95.3052, -95.2975, 32.3533, 32.3466)","(-95.3018901467193,-95.29829655612492,32.353050741440576,32.349337505037084)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-8c3ae14d-b70c-44ac-a44d-ff76807521c6.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-85.3875, -85.3842, 32.5544, 32.5533)","(-98.20710875523588,-98.20145616663672,32.22301590757481,32.218594546135996)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-8f1aee61-8f1d-414f-bcd1-bfa76e0e8caa.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.6639, -96.6551, 32.7471, 32.7413)","(-96.63689454164214,-96.63014582500662,32.336510383912376,32.33144834460713)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-979108c3-7197-4e28-b68c-8823935dce68.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.6326, -96.6282, 32.6554, 32.6510)","(-96.62884617751615,-96.62170705396454,32.329763604770825,32.32449864659911)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-9868204f-8057-4d34-955b-6871b820f0cb.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-98.2649, -98.2600, 32.4482, 32.4463)","(-97.79220848399015,-97.78837064402134,32.444701350039715,32.441054683920655)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-9c81418e-d1fa-43e6-acdd-5749e4c416a2.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7460, -97.7365, 30.2880, 30.2790)","(-96.81217166356056,-96.80645438816688,32.82076203868112,32.81602683807302)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-9d7cda9d-485c-4d5b-8d56-7c19adff16f9.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.8088, -97.8001, 32.7645, 32.7567)","(-97.80363757412553,-97.79679410033859,32.75495703441259,32.74768904306867)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-9e8892d0-8f57-4a2a-b2d8-4686c9117db9.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.3420, -96.3370, 30.6170, 30.6130)","(-97.55955942591237,-97.55461219884265,30.345212111663894,30.341344786253266)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-a7d09926-3864-4f4a-8b11-dcdb62ce9b60.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.6217, -96.6150, 33.1986, 33.1907)","(-96.61837016968926,-96.61469258191295,33.2013499159022,33.19765503317892)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-a8e64277-ff37-4568-b264-3657db773f75.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.3248, -96.3086, 32.5863, 32.5792)","(-96.3118507246748,-96.30809986502294,32.588495591115034,32.58460416366262)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-a968f8e3-acf9-4a2c-99b7-1551a820a92b.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7499, -97.7431, 30.2763, 30.2711)","(-97.33798247346695,-97.3294004906062,31.09955171480569,31.091412068983004)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-b3ba9b4d-2658-4121-a0e6-0432bffa0ee0.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.6250, -96.6200, 33.2000, 33.1950)","(-96.62346817990074,-96.61965699050253,33.20129985340219,33.197561941434046)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-c481ab22-4f33-4ca7-b57d-a47aac2d70cd.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-98.5235, -98.5191, 29.4236, 29.4213)","(-98.5117297318227,-98.50790162334374,29.426965795534603,29.42281333973879)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-d1632ce6-04ec-4715-8a7c-e95ffc815ac5.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7990, -97.7900, 32.7635, 32.7590)","(-97.80245447437181,-97.7973940525318,32.757842048565124,32.75413214227423)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-d421caad-3787-41f8-81af-4975fd5874ef.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-106.4875, -106.4855, 31.7625, 31.7605)","(-106.47899186520621,-106.47356004342292,31.775973521733153,31.771131605499768)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-d76910d8-7f79-4a59-a74e-90ca48fbed13.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-100.4521, -100.4405, 31.4716, 31.4667)","(-100.43227133063507,-100.42516579446163,31.47173192350306,31.464278948826898)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-d81386e7-26e3-4564-aeec-1f1bee0e9b61.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.8272, -96.8190, 31.5475, 31.5422)","(-96.83040891345726,-96.82483282617508,31.54752257089151,31.54296980236279)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-df1d0047-5652-4730-8b6f-54494eb22dc7.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.5428, -96.5372, 29.7170, 29.7107)","(-96.54510467253287,-96.54143135015242,29.70785317838281,29.70395257137827)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-e1895b75-58c5-46d2-8aed-4251420ca2d6.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.3271, -97.3184, 32.7478, 32.7409)","(-97.33517768076595,-97.33135682227835,32.72354548193358,32.71980150941715)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-e8164644-e78e-47ae-8298-00920c4fc74b.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-91.3217, -91.3150, 30.5312, 30.5287)","(-95.36595092513159,-95.36071935412689,29.777498337883298,29.773220540685386)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-e83a218a-43fe-4c23-abd8-51da8daaa0e9.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.1133, -96.1080, 33.1507, 33.1470)","(-96.108745668031,-96.10387953215752,33.13994112812888,33.13635075033744)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-e964cc9c-2505-4dbb-884b-d63247e5d533.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-95.2140, -95.2074, 29.7078, 29.7007)","(-95.20987466305823,-95.20285004654986,29.705889166678624,29.697994378894776)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-ee23f219-c7be-4971-8277-ed23a370b6a8.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-95.3724, -95.3683, 29.7642, 29.7615)","(-95.36557573978762,-95.36089473156511,29.784707741634794,29.780060029694326)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-f02fc87d-2d01-41af-8886-6e68feed8cd0.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-95.0524, -95.0453, 33.6111, 33.6050)","(-95.05290795826181,-95.04856877330086,33.613993800672006,33.609866451554296)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-f6de879d-eeab-4959-be33-4b0ebf4c8f1d.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-94.1041, -94.1018, 30.0869, 30.0846)","(-94.099531627882,-94.09399547571648,30.083454375428698,30.078671083199563)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-ffcb3023-92d1-4bc3-9f93-79148ac962f0.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You should mainly utilize geographic features found in the map. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-98.9227, -98.9087, 34.0348, 34.0273)","(-98.92348434955235,-98.91817028719616,34.02968151683574,34.02490359567281)"
