imgPath,Prompt,Response,Ground Truth
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-54096531-085e-46dc-a587-a0d5c9e9cfbc.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-100.1483, -100.1412, 31.7439, 31.7384)","(-102.07417942536003,-102.07033240016165,31.999934865434145,31.996089072603016)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-543f8598-ca69-4363-89d1-10a389619f12.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.4570, -97.4500, 29.5070, 29.5035)","(-97.4529832685223,-97.448091314169,29.50840552172043,29.50383842018694)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-5e600409-5163-494e-b823-415683c019e9.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7398, -97.7284, 30.2764, 30.2700)","(-96.80128008274886,-96.7958268702283,32.79955630714448,32.79503685815921)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-641dfa09-bbf9-4517-a52b-488c6ae2b38a.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.8000, -97.7880, 32.4480, 32.4400)","(-97.79554378088424,-97.79178622443715,32.44363275875034,32.43994654597256)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-69d529d4-7ad4-4c1e-b88e-32d670c0a559.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-99.1449, -99.1372, 30.0489, 30.0434)","(-99.13487544775222,-99.12377525404733,30.049045070140917,30.03928832428441)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-6b434364-b9b2-4e4a-b93b-f324bd2b4767.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-95.7757, -95.7411, 32.6736, 32.6694)","(-95.4891058483516,-95.48427666435143,32.664716640347486,32.66034774169806)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-744e50ea-04ab-4510-939d-741854a6d2b5.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7428, -97.7282, 30.2799, 30.2745)","(-96.7656602607521,-96.76146524062547,32.791572602047566,32.78814958925949)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-748c0f2e-edcf-4244-999c-893be4b7e096.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-94.7920, -94.7880, 29.3010, 29.2980)","(-99.78918146778089,-99.78112668040451,30.91475390950736,30.90914981285576)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-770142b2-4d54-4d20-a637-86569ad5d739.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7381, -97.7331, 30.2718, 30.2680)","(-96.79906248138883,-96.79365028807848,32.78936149797785,32.784690578784506)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-7fa061a1-8b97-4bc8-8196-b0dcbdde149e.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-106.4890, -106.4828, 31.7647, 31.7605)","(-106.48580209053713,-106.48033471202945,31.76341909271666,31.758603916350648)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-81c23d99-435d-4198-91b4-3843379c6b24.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.",Error: Could not Generate a Response,"(-96.93890543085193,-96.93483221049826,30.18470916423731,30.18060442911644)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-832a9e5e-c6c1-4514-be45-fb5f8d163f4b.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-95.3075, -95.3015, 32.3550, 32.3490)","(-95.3018901467193,-95.29829655612492,32.353050741440576,32.349337505037084)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-8c3ae14d-b70c-44ac-a44d-ff76807521c6.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-91.5892, -91.5847, 41.0187, 41.0168)","(-98.20710875523588,-98.20145616663672,32.22301590757481,32.218594546135996)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-8f1aee61-8f1d-414f-bcd1-bfa76e0e8caa.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.6374, -96.6288, 32.7479, 32.7411)","(-96.63689454164214,-96.63014582500662,32.336510383912376,32.33144834460713)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-979108c3-7197-4e28-b68c-8823935dce68.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.6250, -96.6232, 32.3276, 32.3260)","(-96.62884617751615,-96.62170705396454,32.329763604770825,32.32449864659911)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-9868204f-8057-4d34-955b-6871b820f0cb.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.8000, -97.7840, 32.4480, 32.4430)","(-97.79220848399015,-97.78837064402134,32.444701350039715,32.441054683920655)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-9c81418e-d1fa-43e6-acdd-5749e4c416a2.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7411, -97.7337, 30.2759, 30.2703)","(-96.81217166356056,-96.80645438816688,32.82076203868112,32.81602683807302)"
