imgPath,Prompt,Response,Ground Truth
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-54096531-085e-46dc-a587-a0d5c9e9cfbc.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-100.1483, -100.1412, 31.7439, 31.7384)","(-102.07417942536003,-102.07033240016165,31.999934865434145,31.996089072603016)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-543f8598-ca69-4363-89d1-10a389619f12.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.4570, -97.4500, 29.5070, 29.5035)","(-97.4529832685223,-97.448091314169,29.50840552172043,29.50383842018694)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-5e600409-5163-494e-b823-415683c019e9.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7398, -97.7284, 30.2764, 30.2700)","(-96.80128008274886,-96.7958268702283,32.79955630714448,32.79503685815921)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-641dfa09-bbf9-4517-a52b-488c6ae2b38a.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.8000, -97.7880, 32.4480, 32.4400)","(-97.79554378088424,-97.79178622443715,32.44363275875034,32.43994654597256)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-69d529d4-7ad4-4c1e-b88e-32d670c0a559.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-99.1449, -99.1372, 30.0489, 30.0434)","(-99.13487544775222,-99.12377525404733,30.049045070140917,30.03928832428441)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-6b434364-b9b2-4e4a-b93b-f324bd2b4767.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-95.7757, -95.7411, 32.6736, 32.6694)","(-95.4891058483516,-95.48427666435143,32.664716640347486,32.66034774169806)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-744e50ea-04ab-4510-939d-741854a6d2b5.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7428, -97.7282, 30.2799, 30.2745)","(-96.7656602607521,-96.76146524062547,32.791572602047566,32.78814958925949)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-748c0f2e-edcf-4244-999c-893be4b7e096.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-94.7920, -94.7880, 29.3010, 29.2980)","(-99.78918146778089,-99.78112668040451,30.91475390950736,30.90914981285576)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-770142b2-4d54-4d20-a637-86569ad5d739.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7381, -97.7331, 30.2718, 30.2680)","(-96.79906248138883,-96.79365028807848,32.78936149797785,32.784690578784506)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-7fa061a1-8b97-4bc8-8196-b0dcbdde149e.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-106.4890, -106.4828, 31.7647, 31.7605)","(-106.48580209053713,-106.48033471202945,31.76341909271666,31.758603916350648)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-81c23d99-435d-4198-91b4-3843379c6b24.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.",Error: Could not Generate a Response,"(-96.93890543085193,-96.93483221049826,30.18470916423731,30.18060442911644)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-832a9e5e-c6c1-4514-be45-fb5f8d163f4b.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-95.3075, -95.3015, 32.3550, 32.3490)","(-95.3018901467193,-95.29829655612492,32.353050741440576,32.349337505037084)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-8c3ae14d-b70c-44ac-a44d-ff76807521c6.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-91.5892, -91.5847, 41.0187, 41.0168)","(-98.20710875523588,-98.20145616663672,32.22301590757481,32.218594546135996)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-8f1aee61-8f1d-414f-bcd1-bfa76e0e8caa.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.6374, -96.6288, 32.7479, 32.7411)","(-96.63689454164214,-96.63014582500662,32.336510383912376,32.33144834460713)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-979108c3-7197-4e28-b68c-8823935dce68.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.6250, -96.6232, 32.3276, 32.3260)","(-96.62884617751615,-96.62170705396454,32.329763604770825,32.32449864659911)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-9868204f-8057-4d34-955b-6871b820f0cb.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.8000, -97.7840, 32.4480, 32.4430)","(-97.79220848399015,-97.78837064402134,32.444701350039715,32.441054683920655)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-9c81418e-d1fa-43e6-acdd-5749e4c416a2.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7411, -97.7337, 30.2759, 30.2703)","(-96.81217166356056,-96.80645438816688,32.82076203868112,32.81602683807302)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-9d7cda9d-485c-4d5b-8d56-7c19adff16f9.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7994, -97.7850, 32.7688, 32.7523)","(-97.80363757412553,-97.79679410033859,32.75495703441259,32.74768904306867)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-9e8892d0-8f57-4a2a-b2d8-4686c9117db9.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7431, -97.7375, 30.2747, 30.2701)","(-97.55955942591237,-97.55461219884265,30.345212111663894,30.341344786253266)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-a7d09926-3864-4f4a-8b11-dcdb62ce9b60.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.6150, -96.6100, 33.1980, 33.1930)","(-96.61837016968926,-96.61469258191295,33.2013499159022,33.19765503317892)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-a8e64277-ff37-4568-b264-3657db773f75.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.3334, -96.3148, 32.5897, 32.5820)","(-96.3118507246748,-96.30809986502294,32.588495591115034,32.58460416366262)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-a968f8e3-acf9-4a2c-99b7-1551a820a92b.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7476, -97.7289, 30.2737, 30.2663)","(-97.33798247346695,-97.3294004906062,31.09955171480569,31.091412068983004)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-b3ba9b4d-2658-4121-a0e6-0432bffa0ee0.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.6175, -96.6134, 33.1989, 33.1949)","(-96.62346817990074,-96.61965699050253,33.20129985340219,33.197561941434046)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-c481ab22-4f33-4ca7-b57d-a47aac2d70cd.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-98.5171, -98.5105, 29.4312, 29.4244)","(-98.5117297318227,-98.50790162334374,29.426965795534603,29.42281333973879)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-d1632ce6-04ec-4715-8a7c-e95ffc815ac5.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.8032, -97.7944, 32.7648, 32.7602)","(-97.80245447437181,-97.7973940525318,32.757842048565124,32.75413214227423)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-d421caad-3787-41f8-81af-4975fd5874ef.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-106.4878, -106.4822, 31.7606, 31.7580)","(-106.47899186520621,-106.47356004342292,31.775973521733153,31.771131605499768)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-d76910d8-7f79-4a59-a74e-90ca48fbed13.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-100.4373, -100.4266, 31.4715, 31.4665)","(-100.43227133063507,-100.42516579446163,31.47173192350306,31.464278948826898)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-d81386e7-26e3-4564-aeec-1f1bee0e9b61.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.8670, -96.8517, 31.5465, 31.5401)","(-96.83040891345726,-96.82483282617508,31.54752257089151,31.54296980236279)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-df1d0047-5652-4730-8b6f-54494eb22dc7.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(96.5392, 96.5370, 29.7174, 29.7162)","(-96.54510467253287,-96.54143135015242,29.70785317838281,29.70395257137827)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-e1895b75-58c5-46d2-8aed-4251420ca2d6.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-95.3737, -95.3665, 29.7579, 29.7540)","(-97.33517768076595,-97.33135682227835,32.72354548193358,32.71980150941715)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-e8164644-e78e-47ae-8298-00920c4fc74b.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-97.7458, -97.7416, 30.2766, 30.2730)","(-95.36595092513159,-95.36071935412689,29.777498337883298,29.773220540685386)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-e83a218a-43fe-4c23-abd8-51da8daaa0e9.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-96.1111, -96.1067, 33.1394, 33.1365)","(-96.108745668031,-96.10387953215752,33.13994112812888,33.13635075033744)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-e964cc9c-2505-4dbb-884b-d63247e5d533.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-95.2301, -95.2202, 29.7056, 29.7006)","(-95.20987466305823,-95.20285004654986,29.705889166678624,29.697994378894776)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-ee23f219-c7be-4971-8277-ed23a370b6a8.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-95.3668, -95.3576, 29.7584, 29.7558)","(-95.36557573978762,-95.36089473156511,29.784707741634794,29.780060029694326)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-f02fc87d-2d01-41af-8886-6e68feed8cd0.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-95.0570, -95.0492, 33.6142, 33.6060)","(-95.05290795826181,-95.04856877330086,33.613993800672006,33.609866451554296)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-f6de879d-eeab-4959-be33-4b0ebf4c8f1d.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-94.1094, -94.1060, 30.0786, 30.0761)","(-94.099531627882,-94.09399547571648,30.083454375428698,30.078671083199563)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utlmaps-ffcb3023-92d1-4bc3-9f93-79148ac962f0.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-99.0000, -98.9980, 34.0000, 33.9990)","(-98.92348434955235,-98.91817028719616,34.02968151683574,34.02490359567281)"
